usage: main.py [-h] [--dataset DATASET] [--topic_num TOPIC_NUM]
               [--init_dataset] [--seed SEED] [--time_steps TIME_STEPS]
               [--AI AI] [--LAMBDA LAMBDA] [--prob_send_msg PROB_SEND_MSG]
               [--k K] [--worker_num WORKER_NUM] [--plot] [--multi_thread]
               [--plot_type PLOT_TYPE]

Hyper Parameters

optional arguments:
  -h, --help            show this help message and exit
  --dataset DATASET
  --topic_num TOPIC_NUM
  --init_dataset
  --seed SEED
  --time_steps TIME_STEPS
  --AI AI
  --LAMBDA LAMBDA
  --prob_send_msg PROB_SEND_MSG
  --k K
  --worker_num WORKER_NUM
  --plot
  --multi_thread
  --plot_type PLOT_TYPE
Namespace(AI='CB', LAMBDA=0.5, dataset='ciao_clean', init_dataset=False, k=5, multi_thread=False, plot=False, plot_type='fb', prob_send_msg=0.2, seed=321, time_steps=1000, topic_num=5, worker_num=10)
Time step: 0 | Execution time: 1s | Avg. FB: 0.523210
Time step: 435 | Execution time: 24s | Avg. FB: 1.563805
Time step: 436 | Execution time: 24s | Avg. FB: 1.563800
Time step: 437 | Execution time: 24s | Avg. FB: 1.563806
Time step: 438 | Execution time: 23s | Avg. FB: 1.563809
Time step: 439 | Execution time: 24s | Avg. FB: 1.563803
Time step: 440 | Execution time: 24s | Avg. FB: 1.563806
Time step: 441 | Execution time: 23s | Avg. FB: 1.563803
Time step: 442 | Execution time: 24s | Avg. FB: 1.563809
Time step: 443 | Execution time: 24s | Avg. FB: 1.563809
Time step: 444 | Execution time: 23s | Avg. FB: 1.563811
Time step: 445 | Execution time: 73s | Avg. FB: 1.563813
Time step: 446 | Execution time: 24s | Avg. FB: 1.563817
Time step: 447 | Execution time: 23s | Avg. FB: 1.563826
Time step: 448 | Execution time: 24s | Avg. FB: 1.563826
Time step: 449 | Execution time: 23s | Avg. FB: 1.563811
Time step: 450 | Execution time: 23s | Avg. FB: 1.563817
Time step: 451 | Execution time: 24s | Avg. FB: 1.563823
Time step: 452 | Execution time: 24s | Avg. FB: 1.563818
Time step: 453 | Execution time: 23s | Avg. FB: 1.563821
Time step: 454 | Execution time: 25s | Avg. FB: 1.563822
Time step: 455 | Execution time: 24s | Avg. FB: 1.563825
Time step: 456 | Execution time: 25s | Avg. FB: 1.563813
Time step: 457 | Execution time: 24s | Avg. FB: 1.563801
Time step: 458 | Execution time: 24s | Avg. FB: 1.563801
Time step: 459 | Execution time: 25s | Avg. FB: 1.563803
Time step: 460 | Execution time: 24s | Avg. FB: 1.563813
Time step: 461 | Execution time: 25s | Avg. FB: 1.563817
Time step: 462 | Execution time: 22s | Avg. FB: 1.563821
Time step: 463 | Execution time: 23s | Avg. FB: 1.563826
Time step: 464 | Execution time: 24s | Avg. FB: 1.563826
Time step: 465 | Execution time: 23s | Avg. FB: 1.563827
Time step: 466 | Execution time: 24s | Avg. FB: 1.563827
Time step: 467 | Execution time: 24s | Avg. FB: 1.563824
Time step: 468 | Execution time: 23s | Avg. FB: 1.563822
Time step: 469 | Execution time: 25s | Avg. FB: 1.563811
Time step: 470 | Execution time: 24s | Avg. FB: 1.563810
Time step: 471 | Execution time: 24s | Avg. FB: 1.563816
Time step: 472 | Execution time: 25s | Avg. FB: 1.563816
Time step: 473 | Execution time: 25s | Avg. FB: 1.563819
Time step: 474 | Execution time: 23s | Avg. FB: 1.563826
Time step: 475 | Execution time: 24s | Avg. FB: 1.563825
Time step: 476 | Execution time: 25s | Avg. FB: 1.563827
Time step: 477 | Execution time: 24s | Avg. FB: 1.563830
Time step: 478 | Execution time: 24s | Avg. FB: 1.563831
Time step: 479 | Execution time: 25s | Avg. FB: 1.563839
Time step: 480 | Execution time: 25s | Avg. FB: 1.563831
Time step: 481 | Execution time: 24s | Avg. FB: 1.563825
Time step: 482 | Execution time: 25s | Avg. FB: 1.563837
Time step: 483 | Execution time: 24s | Avg. FB: 1.563843
Time step: 484 | Execution time: 26s | Avg. FB: 1.563844
Time step: 485 | Execution time: 25s | Avg. FB: 1.563850
Time step: 486 | Execution time: 25s | Avg. FB: 1.563854
Time step: 487 | Execution time: 25s | Avg. FB: 1.563849
Time step: 488 | Execution time: 25s | Avg. FB: 1.563849
Time step: 489 | Execution time: 24s | Avg. FB: 1.563856
Time step: 490 | Execution time: 25s | Avg. FB: 1.563852
Time step: 491 | Execution time: 25s | Avg. FB: 1.563843
Time step: 492 | Execution time: 25s | Avg. FB: 1.563845
Time step: 493 | Execution time: 25s | Avg. FB: 1.563834
Time step: 494 | Execution time: 25s | Avg. FB: 1.563830
Time step: 495 | Execution time: 24s | Avg. FB: 1.563826
Time step: 496 | Execution time: 26s | Avg. FB: 1.563824
Time step: 497 | Execution time: 25s | Avg. FB: 1.563825
Time step: 498 | Execution time: 26s | Avg. FB: 1.563820
Time step: 499 | Execution time: 25s | Avg. FB: 1.563813
Time step: 500 | Execution time: 25s | Avg. FB: 1.563812
Time step: 501 | Execution time: 25s | Avg. FB: 1.563803
Time step: 502 | Execution time: 26s | Avg. FB: 1.563799
Time step: 503 | Execution time: 26s | Avg. FB: 1.563796
Time step: 504 | Execution time: 26s | Avg. FB: 1.563789
Time step: 505 | Execution time: 26s | Avg. FB: 1.563786
Time step: 506 | Execution time: 26s | Avg. FB: 1.563787
Time step: 507 | Execution time: 25s | Avg. FB: 1.563787
Time step: 508 | Execution time: 25s | Avg. FB: 1.563793
Time step: 509 | Execution time: 26s | Avg. FB: 1.563787
Time step: 510 | Execution time: 24s | Avg. FB: 1.563790
Time step: 511 | Execution time: 26s | Avg. FB: 1.563794
Time step: 512 | Execution time: 26s | Avg. FB: 1.563780
Time step: 513 | Execution time: 25s | Avg. FB: 1.563777
Time step: 514 | Execution time: 25s | Avg. FB: 1.563781
Time step: 515 | Execution time: 26s | Avg. FB: 1.563784
Time step: 516 | Execution time: 25s | Avg. FB: 1.563779
Time step: 517 | Execution time: 26s | Avg. FB: 1.563779
Time step: 518 | Execution time: 25s | Avg. FB: 1.563778
Time step: 519 | Execution time: 25s | Avg. FB: 1.563776
Time step: 520 | Execution time: 26s | Avg. FB: 1.563772
Time step: 521 | Execution time: 26s | Avg. FB: 1.563770
Time step: 522 | Execution time: 26s | Avg. FB: 1.563770
Time step: 523 | Execution time: 26s | Avg. FB: 1.563776
Time step: 524 | Execution time: 25s | Avg. FB: 1.563775
Time step: 525 | Execution time: 27s | Avg. FB: 1.563771
Time step: 526 | Execution time: 27s | Avg. FB: 1.563780
Time step: 527 | Execution time: 27s | Avg. FB: 1.563779
Time step: 528 | Execution time: 26s | Avg. FB: 1.563782
Time step: 529 | Execution time: 27s | Avg. FB: 1.563774
Time step: 530 | Execution time: 27s | Avg. FB: 1.563777
Time step: 531 | Execution time: 27s | Avg. FB: 1.563780
Time step: 532 | Execution time: 27s | Avg. FB: 1.563786
Time step: 533 | Execution time: 24s | Avg. FB: 1.563785
Time step: 534 | Execution time: 25s | Avg. FB: 1.563793
Time step: 535 | Execution time: 25s | Avg. FB: 1.563797
Time step: 536 | Execution time: 26s | Avg. FB: 1.563798
Time step: 537 | Execution time: 26s | Avg. FB: 1.563796
Time step: 538 | Execution time: 26s | Avg. FB: 1.563777
Time step: 539 | Execution time: 27s | Avg. FB: 1.563779
Time step: 540 | Execution time: 25s | Avg. FB: 1.563778
Time step: 541 | Execution time: 26s | Avg. FB: 1.563781
Time step: 542 | Execution time: 27s | Avg. FB: 1.563787
Time step: 543 | Execution time: 26s | Avg. FB: 1.563794
Time step: 544 | Execution time: 26s | Avg. FB: 1.563801
Time step: 545 | Execution time: 26s | Avg. FB: 1.563803
Time step: 546 | Execution time: 27s | Avg. FB: 1.563814
Time step: 547 | Execution time: 26s | Avg. FB: 1.563819
Time step: 548 | Execution time: 27s | Avg. FB: 1.563815
Time step: 549 | Execution time: 27s | Avg. FB: 1.563806
Time step: 550 | Execution time: 27s | Avg. FB: 1.563803
Time step: 551 | Execution time: 27s | Avg. FB: 1.563802
Time step: 552 | Execution time: 25s | Avg. FB: 1.563795
Time step: 553 | Execution time: 27s | Avg. FB: 1.563786
Time step: 554 | Execution time: 26s | Avg. FB: 1.563784
Time step: 555 | Execution time: 89s | Avg. FB: 1.563788
Time step: 556 | Execution time: 27s | Avg. FB: 1.563779
Time step: 557 | Execution time: 27s | Avg. FB: 1.563770
Time step: 558 | Execution time: 27s | Avg. FB: 1.563763
Time step: 559 | Execution time: 27s | Avg. FB: 1.563764
Time step: 560 | Execution time: 26s | Avg. FB: 1.563760
Time step: 561 | Execution time: 28s | Avg. FB: 1.563761
Time step: 562 | Execution time: 27s | Avg. FB: 1.563760
Time step: 563 | Execution time: 28s | Avg. FB: 1.563760
Time step: 564 | Execution time: 27s | Avg. FB: 1.563750
Time step: 565 | Execution time: 28s | Avg. FB: 1.563752
Time step: 566 | Execution time: 26s | Avg. FB: 1.563754
Time step: 567 | Execution time: 27s | Avg. FB: 1.563752
Time step: 568 | Execution time: 27s | Avg. FB: 1.563751
Time step: 569 | Execution time: 27s | Avg. FB: 1.563742
Time step: 570 | Execution time: 28s | Avg. FB: 1.563741
Time step: 571 | Execution time: 28s | Avg. FB: 1.563744
Time step: 572 | Execution time: 28s | Avg. FB: 1.563747
Time step: 573 | Execution time: 27s | Avg. FB: 1.563743
Time step: 574 | Execution time: 28s | Avg. FB: 1.563741
Time step: 575 | Execution time: 27s | Avg. FB: 1.563739
Time step: 576 | Execution time: 27s | Avg. FB: 1.563729
Time step: 577 | Execution time: 28s | Avg. FB: 1.563723
Time step: 578 | Execution time: 28s | Avg. FB: 1.563725
Time step: 579 | Execution time: 28s | Avg. FB: 1.563720
Time step: 580 | Execution time: 27s | Avg. FB: 1.563721
Time step: 581 | Execution time: 27s | Avg. FB: 1.563718
Time step: 582 | Execution time: 27s | Avg. FB: 1.563725
Time step: 583 | Execution time: 27s | Avg. FB: 1.563706
Time step: 584 | Execution time: 28s | Avg. FB: 1.563705
Time step: 585 | Execution time: 28s | Avg. FB: 1.563711
Time step: 586 | Execution time: 27s | Avg. FB: 1.563710
Time step: 587 | Execution time: 27s | Avg. FB: 1.563711
Time step: 588 | Execution time: 28s | Avg. FB: 1.563714
Time step: 589 | Execution time: 29s | Avg. FB: 1.563692
Time step: 590 | Execution time: 27s | Avg. FB: 1.563689
Time step: 591 | Execution time: 29s | Avg. FB: 1.563681
Time step: 592 | Execution time: 29s | Avg. FB: 1.563682
Time step: 593 | Execution time: 29s | Avg. FB: 1.563682
Time step: 594 | Execution time: 29s | Avg. FB: 1.563682
Time step: 595 | Execution time: 26s | Avg. FB: 1.563669
Time step: 596 | Execution time: 26s | Avg. FB: 1.563666
Time step: 597 | Execution time: 28s | Avg. FB: 1.563667
Time step: 598 | Execution time: 26s | Avg. FB: 1.563673
Time step: 599 | Execution time: 28s | Avg. FB: 1.563671
Time step: 600 | Execution time: 27s | Avg. FB: 1.563665
Time step: 601 | Execution time: 27s | Avg. FB: 1.563668
Time step: 602 | Execution time: 28s | Avg. FB: 1.563668
Time step: 603 | Execution time: 26s | Avg. FB: 1.563663
Time step: 604 | Execution time: 27s | Avg. FB: 1.563660
Time step: 605 | Execution time: 29s | Avg. FB: 1.563656
Time step: 606 | Execution time: 27s | Avg. FB: 1.563657
Time step: 607 | Execution time: 28s | Avg. FB: 1.563657
Time step: 608 | Execution time: 29s | Avg. FB: 1.563655
Time step: 609 | Execution time: 29s | Avg. FB: 1.563650
Time step: 610 | Execution time: 27s | Avg. FB: 1.563655
Time step: 611 | Execution time: 28s | Avg. FB: 1.563658
Time step: 612 | Execution time: 28s | Avg. FB: 1.563650
Time step: 613 | Execution time: 28s | Avg. FB: 1.563649
Time step: 614 | Execution time: 27s | Avg. FB: 1.563651
Time step: 615 | Execution time: 28s | Avg. FB: 1.563653
Time step: 616 | Execution time: 29s | Avg. FB: 1.563649
Time step: 617 | Execution time: 28s | Avg. FB: 1.563647
Time step: 618 | Execution time: 28s | Avg. FB: 1.563650
Time step: 619 | Execution time: 27s | Avg. FB: 1.563644
Time step: 620 | Execution time: 29s | Avg. FB: 1.563638
Time step: 621 | Execution time: 29s | Avg. FB: 1.563636
Time step: 622 | Execution time: 29s | Avg. FB: 1.563631
Time step: 623 | Execution time: 28s | Avg. FB: 1.563629
Time step: 624 | Execution time: 28s | Avg. FB: 1.563628
Time step: 625 | Execution time: 28s | Avg. FB: 1.563622
Time step: 626 | Execution time: 29s | Avg. FB: 1.563619
Time step: 627 | Execution time: 30s | Avg. FB: 1.563620
Time step: 628 | Execution time: 30s | Avg. FB: 1.563625
Time step: 629 | Execution time: 29s | Avg. FB: 1.563632
Time step: 630 | Execution time: 27s | Avg. FB: 1.563633
Time step: 631 | Execution time: 29s | Avg. FB: 1.563634
Time step: 632 | Execution time: 30s | Avg. FB: 1.563639
Time step: 633 | Execution time: 29s | Avg. FB: 1.563643
Time step: 634 | Execution time: 29s | Avg. FB: 1.563638
Time step: 635 | Execution time: 28s | Avg. FB: 1.563636
Time step: 636 | Execution time: 28s | Avg. FB: 1.563637
Time step: 637 | Execution time: 29s | Avg. FB: 1.563637
Time step: 638 | Execution time: 29s | Avg. FB: 1.563637
Time step: 639 | Execution time: 30s | Avg. FB: 1.563638
Time step: 640 | Execution time: 30s | Avg. FB: 1.563643
Time step: 641 | Execution time: 30s | Avg. FB: 1.563632
Time step: 642 | Execution time: 30s | Avg. FB: 1.563627
Time step: 643 | Execution time: 29s | Avg. FB: 1.563631
Time step: 644 | Execution time: 29s | Avg. FB: 1.563635
Time step: 645 | Execution time: 29s | Avg. FB: 1.563641
Time step: 646 | Execution time: 30s | Avg. FB: 1.563641
Time step: 647 | Execution time: 30s | Avg. FB: 1.563638
Time step: 648 | Execution time: 30s | Avg. FB: 1.563643
Time step: 649 | Execution time: 30s | Avg. FB: 1.563632
Time step: 650 | Execution time: 29s | Avg. FB: 1.563638
Time step: 651 | Execution time: 30s | Avg. FB: 1.563642
Time step: 652 | Execution time: 31s | Avg. FB: 1.563637
Time step: 653 | Execution time: 31s | Avg. FB: 1.563633
Time step: 654 | Execution time: 30s | Avg. FB: 1.563631
Time step: 655 | Execution time: 31s | Avg. FB: 1.563631
Time step: 656 | Execution time: 31s | Avg. FB: 1.563635
Time step: 657 | Execution time: 28s | Avg. FB: 1.563641
Time step: 658 | Execution time: 28s | Avg. FB: 1.563642
Time step: 659 | Execution time: 28s | Avg. FB: 1.563634
Time step: 660 | Execution time: 30s | Avg. FB: 1.563634
Time step: 661 | Execution time: 27s | Avg. FB: 1.563631
Time step: 662 | Execution time: 30s | Avg. FB: 1.563631
Time step: 663 | Execution time: 30s | Avg. FB: 1.563623
Time step: 664 | Execution time: 28s | Avg. FB: 1.563620
Time step: 665 | Execution time: 30s | Avg. FB: 1.563609
Time step: 666 | Execution time: 31s | Avg. FB: 1.563609
Time step: 667 | Execution time: 28s | Avg. FB: 1.563615
Time step: 668 | Execution time: 30s | Avg. FB: 1.563620
Time step: 669 | Execution time: 30s | Avg. FB: 1.563621
Time step: 670 | Execution time: 29s | Avg. FB: 1.563622
Time step: 671 | Execution time: 30s | Avg. FB: 1.563625
Time step: 672 | Execution time: 31s | Avg. FB: 1.563623
Time step: 673 | Execution time: 31s | Avg. FB: 1.563621
Time step: 674 | Execution time: 28s | Avg. FB: 1.563627
Time step: 675 | Execution time: 31s | Avg. FB: 1.563627
Time step: 676 | Execution time: 30s | Avg. FB: 1.563631
Time step: 677 | Execution time: 30s | Avg. FB: 1.563633
Time step: 678 | Execution time: 30s | Avg. FB: 1.563632
Time step: 679 | Execution time: 30s | Avg. FB: 1.563632
Time step: 680 | Execution time: 31s | Avg. FB: 1.563635
Time step: 681 | Execution time: 31s | Avg. FB: 1.563634
Time step: 682 | Execution time: 32s | Avg. FB: 1.563634
Time step: 683 | Execution time: 30s | Avg. FB: 1.563642
Time step: 684 | Execution time: 31s | Avg. FB: 1.563642
Time step: 685 | Execution time: 31s | Avg. FB: 1.563646
Time step: 686 | Execution time: 30s | Avg. FB: 1.563648
Time step: 687 | Execution time: 31s | Avg. FB: 1.563647
Time step: 688 | Execution time: 31s | Avg. FB: 1.563651
Time step: 689 | Execution time: 30s | Avg. FB: 1.563653
Time step: 690 | Execution time: 31s | Avg. FB: 1.563653
Time step: 691 | Execution time: 31s | Avg. FB: 1.563654
Time step: 692 | Execution time: 31s | Avg. FB: 1.563659
Time step: 693 | Execution time: 108s | Avg. FB: 1.563652
Time step: 694 | Execution time: 31s | Avg. FB: 1.563656
Time step: 695 | Execution time: 30s | Avg. FB: 1.563662
Time step: 696 | Execution time: 31s | Avg. FB: 1.563670
Time step: 697 | Execution time: 31s | Avg. FB: 1.563675
Time step: 698 | Execution time: 29s | Avg. FB: 1.563684
Time step: 699 | Execution time: 31s | Avg. FB: 1.563685
Time step: 700 | Execution time: 31s | Avg. FB: 1.563686
Time step: 701 | Execution time: 31s | Avg. FB: 1.563686
Time step: 702 | Execution time: 31s | Avg. FB: 1.563690
Time step: 703 | Execution time: 30s | Avg. FB: 1.563681
Time step: 704 | Execution time: 31s | Avg. FB: 1.563682
Time step: 705 | Execution time: 29s | Avg. FB: 1.563685
Time step: 706 | Execution time: 31s | Avg. FB: 1.563685
Time step: 707 | Execution time: 31s | Avg. FB: 1.563688
Time step: 708 | Execution time: 31s | Avg. FB: 1.563694
Time step: 709 | Execution time: 32s | Avg. FB: 1.563695
Time step: 710 | Execution time: 32s | Avg. FB: 1.563696
Time step: 711 | Execution time: 31s | Avg. FB: 1.563701
Time step: 712 | Execution time: 30s | Avg. FB: 1.563703
Time step: 713 | Execution time: 29s | Avg. FB: 1.563705
Time step: 714 | Execution time: 30s | Avg. FB: 1.563706
Time step: 715 | Execution time: 29s | Avg. FB: 1.563704
Time step: 716 | Execution time: 31s | Avg. FB: 1.563706
Time step: 717 | Execution time: 30s | Avg. FB: 1.563705
Time step: 718 | Execution time: 31s | Avg. FB: 1.563705
Time step: 719 | Execution time: 30s | Avg. FB: 1.563702
Time step: 720 | Execution time: 30s | Avg. FB: 1.563707
Time step: 721 | Execution time: 31s | Avg. FB: 1.563706
Time step: 722 | Execution time: 31s | Avg. FB: 1.563708
Time step: 723 | Execution time: 29s | Avg. FB: 1.563712
Time step: 724 | Execution time: 31s | Avg. FB: 1.563713
Time step: 725 | Execution time: 31s | Avg. FB: 1.563718
Time step: 726 | Execution time: 32s | Avg. FB: 1.563712
Time step: 727 | Execution time: 32s | Avg. FB: 1.563709
Time step: 728 | Execution time: 32s | Avg. FB: 1.563712
Time step: 729 | Execution time: 32s | Avg. FB: 1.563714
Time step: 730 | Execution time: 31s | Avg. FB: 1.563715
Time step: 731 | Execution time: 31s | Avg. FB: 1.563716
Time step: 732 | Execution time: 32s | Avg. FB: 1.563713
Time step: 733 | Execution time: 32s | Avg. FB: 1.563715
Time step: 734 | Execution time: 32s | Avg. FB: 1.563719
Time step: 735 | Execution time: 31s | Avg. FB: 1.563725
Time step: 736 | Execution time: 32s | Avg. FB: 1.563722
Time step: 737 | Execution time: 32s | Avg. FB: 1.563724
Time step: 738 | Execution time: 32s | Avg. FB: 1.563717
Time step: 739 | Execution time: 32s | Avg. FB: 1.563710
Time step: 740 | Execution time: 30s | Avg. FB: 1.563708
Time step: 741 | Execution time: 32s | Avg. FB: 1.563713
Time step: 742 | Execution time: 31s | Avg. FB: 1.563714
Time step: 743 | Execution time: 33s | Avg. FB: 1.563717
Time step: 744 | Execution time: 32s | Avg. FB: 1.563718
Time step: 745 | Execution time: 32s | Avg. FB: 1.563719
Time step: 746 | Execution time: 31s | Avg. FB: 1.563713
Time step: 747 | Execution time: 32s | Avg. FB: 1.563712
Time step: 748 | Execution time: 33s | Avg. FB: 1.563711
Time step: 749 | Execution time: 33s | Avg. FB: 1.563704
Time step: 750 | Execution time: 33s | Avg. FB: 1.563701
Time step: 751 | Execution time: 32s | Avg. FB: 1.563703
Time step: 752 | Execution time: 32s | Avg. FB: 1.563706
Time step: 753 | Execution time: 32s | Avg. FB: 1.563707
Time step: 754 | Execution time: 32s | Avg. FB: 1.563708
Time step: 755 | Execution time: 32s | Avg. FB: 1.563708
Time step: 756 | Execution time: 32s | Avg. FB: 1.563705
Time step: 757 | Execution time: 33s | Avg. FB: 1.563709
Time step: 758 | Execution time: 32s | Avg. FB: 1.563711
Time step: 759 | Execution time: 33s | Avg. FB: 1.563707
Time step: 760 | Execution time: 33s | Avg. FB: 1.563705
Time step: 761 | Execution time: 33s | Avg. FB: 1.563707
Time step: 762 | Execution time: 33s | Avg. FB: 1.563708
Time step: 763 | Execution time: 33s | Avg. FB: 1.563697
Time step: 764 | Execution time: 33s | Avg. FB: 1.563696
Time step: 765 | Execution time: 32s | Avg. FB: 1.563696
Time step: 766 | Execution time: 30s | Avg. FB: 1.563700
Time step: 767 | Execution time: 31s | Avg. FB: 1.563696
Time step: 768 | Execution time: 31s | Avg. FB: 1.563700
Time step: 769 | Execution time: 34s | Avg. FB: 1.563697
Time step: 770 | Execution time: 32s | Avg. FB: 1.563697
Time step: 771 | Execution time: 33s | Avg. FB: 1.563699
Time step: 772 | Execution time: 31s | Avg. FB: 1.563702
Time step: 773 | Execution time: 34s | Avg. FB: 1.563702
Time step: 774 | Execution time: 33s | Avg. FB: 1.563707
Time step: 775 | Execution time: 31s | Avg. FB: 1.563709
Time step: 776 | Execution time: 33s | Avg. FB: 1.563709
Time step: 777 | Execution time: 33s | Avg. FB: 1.563707
Time step: 778 | Execution time: 33s | Avg. FB: 1.563712
Time step: 779 | Execution time: 33s | Avg. FB: 1.563713
Time step: 780 | Execution time: 34s | Avg. FB: 1.563716
Time step: 781 | Execution time: 34s | Avg. FB: 1.563712
Time step: 782 | Execution time: 33s | Avg. FB: 1.563718
Time step: 783 | Execution time: 32s | Avg. FB: 1.563721
Time step: 784 | Execution time: 33s | Avg. FB: 1.563718
Time step: 785 | Execution time: 33s | Avg. FB: 1.563718
Time step: 786 | Execution time: 33s | Avg. FB: 1.563725
Time step: 787 | Execution time: 32s | Avg. FB: 1.563723
Time step: 788 | Execution time: 33s | Avg. FB: 1.563721
Time step: 789 | Execution time: 34s | Avg. FB: 1.563717
Time step: 790 | Execution time: 34s | Avg. FB: 1.563715
Time step: 791 | Execution time: 34s | Avg. FB: 1.563717
Time step: 792 | Execution time: 32s | Avg. FB: 1.563708
Time step: 793 | Execution time: 34s | Avg. FB: 1.563708
Time step: 794 | Execution time: 34s | Avg. FB: 1.563708
Time step: 795 | Execution time: 34s | Avg. FB: 1.563713
Time step: 796 | Execution time: 34s | Avg. FB: 1.563710
Time step: 797 | Execution time: 33s | Avg. FB: 1.563717
Time step: 798 | Execution time: 34s | Avg. FB: 1.563715
Time step: 799 | Execution time: 34s | Avg. FB: 1.563715
Time step: 800 | Execution time: 33s | Avg. FB: 1.563712
Time step: 801 | Execution time: 34s | Avg. FB: 1.563711
Time step: 802 | Execution time: 34s | Avg. FB: 1.563706
Time step: 803 | Execution time: 33s | Avg. FB: 1.563697
Time step: 804 | Execution time: 34s | Avg. FB: 1.563693
Time step: 805 | Execution time: 34s | Avg. FB: 1.563687
Time step: 806 | Execution time: 34s | Avg. FB: 1.563685
Time step: 807 | Execution time: 34s | Avg. FB: 1.563684
Time step: 808 | Execution time: 33s | Avg. FB: 1.563688
Time step: 809 | Execution time: 33s | Avg. FB: 1.563691
Time step: 810 | Execution time: 35s | Avg. FB: 1.563692
Time step: 811 | Execution time: 34s | Avg. FB: 1.563689
Time step: 812 | Execution time: 35s | Avg. FB: 1.563684
Time step: 813 | Execution time: 35s | Avg. FB: 1.563682
Time step: 814 | Execution time: 35s | Avg. FB: 1.563684
Time step: 815 | Execution time: 34s | Avg. FB: 1.563684
Time step: 816 | Execution time: 32s | Avg. FB: 1.563685
Time step: 817 | Execution time: 33s | Avg. FB: 1.563684
Time step: 818 | Execution time: 32s | Avg. FB: 1.563681
Time step: 819 | Execution time: 34s | Avg. FB: 1.563681
Time step: 820 | Execution time: 23s | Avg. FB: 1.563681
Time step: 821 | Execution time: 24s | Avg. FB: 1.563675
Time step: 822 | Execution time: 34s | Avg. FB: 1.563669
Time step: 823 | Execution time: 34s | Avg. FB: 1.563670
Time step: 824 | Execution time: 34s | Avg. FB: 1.563665
Time step: 825 | Execution time: 34s | Avg. FB: 1.563662
Time step: 826 | Execution time: 33s | Avg. FB: 1.563664
Time step: 827 | Execution time: 34s | Avg. FB: 1.563661
Time step: 828 | Execution time: 35s | Avg. FB: 1.563662
Time step: 829 | Execution time: 34s | Avg. FB: 1.563664
Time step: 830 | Execution time: 34s | Avg. FB: 1.563667
Time step: 831 | Execution time: 35s | Avg. FB: 1.563660
Time step: 832 | Execution time: 35s | Avg. FB: 1.563659
Time step: 833 | Execution time: 34s | Avg. FB: 1.563656
Time step: 834 | Execution time: 35s | Avg. FB: 1.563650
Time step: 835 | Execution time: 33s | Avg. FB: 1.563639
Time step: 836 | Execution time: 34s | Avg. FB: 1.563639
Time step: 837 | Execution time: 34s | Avg. FB: 1.563638
Time step: 838 | Execution time: 34s | Avg. FB: 1.563636
Time step: 839 | Execution time: 35s | Avg. FB: 1.563637
Time step: 840 | Execution time: 35s | Avg. FB: 1.563636
Time step: 841 | Execution time: 35s | Avg. FB: 1.563637
Time step: 842 | Execution time: 35s | Avg. FB: 1.563638
Time step: 843 | Execution time: 34s | Avg. FB: 1.563642
Time step: 844 | Execution time: 34s | Avg. FB: 1.563643
Time step: 845 | Execution time: 36s | Avg. FB: 1.563644
Time step: 846 | Execution time: 36s | Avg. FB: 1.563648
Time step: 847 | Execution time: 34s | Avg. FB: 1.563654
Time step: 848 | Execution time: 34s | Avg. FB: 1.563654
Time step: 849 | Execution time: 35s | Avg. FB: 1.563658
Time step: 850 | Execution time: 35s | Avg. FB: 1.563648
Time step: 851 | Execution time: 35s | Avg. FB: 1.563649
Time step: 852 | Execution time: 35s | Avg. FB: 1.563652
Time step: 853 | Execution time: 35s | Avg. FB: 1.563634
Time step: 854 | Execution time: 35s | Avg. FB: 1.563629
Time step: 855 | Execution time: 36s | Avg. FB: 1.563628
Time step: 856 | Execution time: 35s | Avg. FB: 1.563629
Time step: 857 | Execution time: 36s | Avg. FB: 1.563629
Time step: 858 | Execution time: 36s | Avg. FB: 1.563625
Time step: 859 | Execution time: 35s | Avg. FB: 1.563626
Time step: 860 | Execution time: 36s | Avg. FB: 1.563621
Time step: 861 | Execution time: 36s | Avg. FB: 1.563623
Time step: 862 | Execution time: 36s | Avg. FB: 1.563626
Time step: 863 | Execution time: 35s | Avg. FB: 1.563624
Time step: 864 | Execution time: 123s | Avg. FB: 1.563627
Time step: 865 | Execution time: 32s | Avg. FB: 1.563618
Time step: 866 | Execution time: 35s | Avg. FB: 1.563618
Time step: 867 | Execution time: 34s | Avg. FB: 1.563619
Time step: 868 | Execution time: 35s | Avg. FB: 1.563623
Time step: 869 | Execution time: 33s | Avg. FB: 1.563630
Time step: 870 | Execution time: 35s | Avg. FB: 1.563631
Time step: 871 | Execution time: 36s | Avg. FB: 1.563627
Time step: 872 | Execution time: 34s | Avg. FB: 1.563627
Time step: 873 | Execution time: 35s | Avg. FB: 1.563629
Time step: 874 | Execution time: 35s | Avg. FB: 1.563632
Time step: 875 | Execution time: 34s | Avg. FB: 1.563637
Time step: 876 | Execution time: 37s | Avg. FB: 1.563632
Time step: 877 | Execution time: 36s | Avg. FB: 1.563634
Time step: 878 | Execution time: 36s | Avg. FB: 1.563638
Time step: 879 | Execution time: 35s | Avg. FB: 1.563636
Time step: 880 | Execution time: 36s | Avg. FB: 1.563633
Time step: 881 | Execution time: 36s | Avg. FB: 1.563632
Time step: 882 | Execution time: 37s | Avg. FB: 1.563633
Time step: 883 | Execution time: 35s | Avg. FB: 1.563633
Time step: 884 | Execution time: 36s | Avg. FB: 1.563635
